molregno,Compound ChEMBL ID,docid
233298,CHEMBL140534,[17246]
1836011,CHEMBL3409245,[91325]
155303,CHEMBL96134,"[16489, 99101]"
1786506,CHEMBL3325696,[90662]
1823296,CHEMBL3359131,[89656]
468872,CHEMBL493450,[43818]
1334336,CHEMBL2016620,[61603]
1966224,CHEMBL3622541,[93616]
259371,CHEMBL422343,[14812]
503597,CHEMBL458682,[40073]
400539,CHEMBL236030,[36850]
1831249,CHEMBL3401052,[91079]
478337,CHEMBL492566,[46152]
1356553,CHEMBL2063158,[62830]
554373,CHEMBL559641,[47371]
1829155,CHEMBL3397435,[90969]
1163416,CHEMBL1802332,[58142]
1516327,CHEMBL2322181,[72129]
549704,CHEMBL556977,[36237]
207378,CHEMBL419236,[15657]
319979,CHEMBL371419,[21626]
98794,CHEMBL65916,[13996]
1164228,CHEMBL1806552,[58318]
2059511,CHEMBL3752992,[97755]
151008,CHEMBL93115,[4523]
590228,CHEMBL602745,"[49420, 84147]"
138276,CHEMBL85722,[7306]
2090646,CHEMBL3819295,[99617]
338009,CHEMBL441124,[30650]
522129,CHEMBL498756,[46460]
574017,CHEMBL565909,[48636]
544638,CHEMBL553259,[7859]
445907,CHEMBL449392,"[191, 12293, 244, 41610, 42355, 39765, 41788, 41394, 40622, 60833, 71015, 76220, 82275]"
361891,CHEMBL215580,[31856]
15373,CHEMBL15426,"[15853, 13158, 11606]"
462364,CHEMBL491879,[42989]
345361,CHEMBL204775,[31019]
1704222,CHEMBL3215445,[6126]
1141611,CHEMBL1766576,[57267]
341974,CHEMBL382186,[30837]
549255,CHEMBL537192,[30421]
143772,CHEMBL315963,[2783]
186402,CHEMBL114555,[6531]
315729,CHEMBL188313,"[20566, 84147]"
677887,CHEMBL1203936,[35372]
350151,CHEMBL377788,[31396]
319133,CHEMBL193207,[20514]
43197,CHEMBL30623,"[8391, 9183]"
1734522,CHEMBL3235993,[82432]
1607855,CHEMBL3093474,[76243]
286921,CHEMBL171773,[1119]
523626,CHEMBL484145,"[46959, 51533, 73475]"
315433,CHEMBL187928,[20653]
2080482,CHEMBL3793384,[98968]
1567795,CHEMBL2397286,[74016]
1282508,CHEMBL1956981,[61253]
458461,CHEMBL422669,[46005]
149904,CHEMBL93250,"[7032, 7608]"
1145730,CHEMBL1774680,[57579]
352141,CHEMBL380393,[31431]
628441,CHEMBL1094833,[51003]
62711,CHEMBL295070,"[4270, 51449]"
676041,CHEMBL1202090,[47978]
13516,CHEMBL269627,[8645]
2056225,CHEMBL3747699,[97646]
151035,CHEMBL327884,[14784]
641989,CHEMBL1160450,[14459]
14166,CHEMBL14062,[345]
132881,CHEMBL83800,"[17034, 21213, 31199]"
1162971,CHEMBL1801892,[58154]
1171554,CHEMBL1819347,[58736]
316297,CHEMBL364009,"[21356, 31512]"
436318,CHEMBL402107,[38550]
464014,CHEMBL451640,"[43016, 39867, 52716]"
1760378,CHEMBL3289827,[83957]
431687,CHEMBL428815,[39125]
291797,CHEMBL176672,[5399]
318849,CHEMBL191043,[21015]
1335768,CHEMBL2018038,[61673]
1733140,CHEMBL3234625,[82329]
317649,CHEMBL191340,[21308]
1385950,CHEMBL2113699,[12853]
1742161,CHEMBL3249516,[82523]
1761334,CHEMBL3290773,[83897]
1563710,CHEMBL2386938,"[73814, 73921]"
558726,CHEMBL564120,[47917]
47484,CHEMBL287538,"[4246, 4246, 4246]"
573609,CHEMBL573681,[48557]
355682,CHEMBL377630,[31509]
478564,CHEMBL522664,[46166]
643282,CHEMBL1161743,[21189]
1961353,CHEMBL3612649,[93407]
1558435,CHEMBL2376596,[73506]
1349029,CHEMBL2042596,[62309]
1429307,CHEMBL2165865,[65770]
1346760,CHEMBL2037218,[62076]
1511085,CHEMBL2312043,[71763]
202224,CHEMBL123242,[17616]
1386536,CHEMBL2114145,"[11291, 11291]"
572005,CHEMBL572705,[48703]
184662,CHEMBL113066,[16645]
32534,CHEMBL23990,[15384]
615407,CHEMBL1086405,[50571]
443686,CHEMBL486808,[43276]
76626,CHEMBL49004,"[12351, 21174]"
1490355,CHEMBL2273026,[70505]
449862,CHEMBL480691,[44383]
364977,CHEMBL218912,[34763]
1148547,CHEMBL1780068,[57730]
481111,CHEMBL482052,"[39747, 51887, 76077]"
624189,CHEMBL1096886,[50845]
697997,CHEMBL1235647,"[35709, 51205, 52898, 71405]"
153828,CHEMBL329134,[2809]
337078,CHEMBL380960,[30618]
1280320,CHEMBL1951334,[61146]
351839,CHEMBL379973,[31413]
1274519,CHEMBL1939672,[60750]
614329,CHEMBL1088607,[50323]
185715,CHEMBL322069,[17114]
366452,CHEMBL221804,[35011]
230607,CHEMBL141679,[1518]
258048,CHEMBL153945,[8245]
419457,CHEMBL252142,[37951]
124782,CHEMBL310275,[4409]
114668,CHEMBL72042,[6833]
251181,CHEMBL151020,[5315]
501638,CHEMBL526271,[46774]
1024821,CHEMBL1600937,"[51887, 74970]"
266299,CHEMBL345360,[15810]
92070,CHEMBL58695,[9508]
704286,CHEMBL1254819,[52903]
181544,CHEMBL325981,"[15578, 57990]"
111220,CHEMBL308461,[16429]
1760300,CHEMBL3286430,[83882]
82872,CHEMBL299238,[16931]
2000648,CHEMBL3667675,[94818]
55475,CHEMBL40185,[11827]
499522,CHEMBL490242,[46253]
319913,CHEMBL190310,[21014]
103527,CHEMBL304927,[12388]
361377,CHEMBL384260,"[31836, 84147]"
611379,CHEMBL1079578,"[50275, 50275, 50275]"
590672,CHEMBL590131,[49454]
686190,CHEMBL1214338,[52176]
1306021,CHEMBL1984730,"[51887, 90916]"
1583382,CHEMBL2431327,[75065]
2060251,CHEMBL3752530,[97691]
516099,CHEMBL487556,[45328]
2069094,CHEMBL3764977,[98303]
598616,CHEMBL589587,[49814]
1251692,CHEMBL1912082,[59390]
1582129,CHEMBL2430086,[74947]
1820550,CHEMBL3356412,[90021]
1820342,CHEMBL3356206,[89785]
515463,CHEMBL457894,[45895]
229094,CHEMBL137931,[15716]
89368,CHEMBL57074,[14940]
1365208,CHEMBL2087544,[64939]
279125,CHEMBL446176,[16323]
626851,CHEMBL1098747,[51117]
591632,CHEMBL596527,[49504]
1953712,CHEMBL3596765,[92971]
1531238,CHEMBL2349390,[72772]
484406,CHEMBL489149,[41463]
252342,CHEMBL356442,[16773]
330666,CHEMBL373283,[30132]
2073914,CHEMBL3775066,[98623]
1795680,CHEMBL3343526,[89503]
1570536,CHEMBL2402940,[74264]
79782,CHEMBL54153,[11042]
1516051,CHEMBL2316959,[71995]
1431223,CHEMBL2171726,[65926]
1831970,CHEMBL3401766,[91208]
1947061,CHEMBL3581009,"[92439, 99651]"
124114,CHEMBL80370,"[12922, 1407, 1408, 55316]"
360934,CHEMBL384644,"[31822, 36266]"
600496,CHEMBL598036,[49912]
159379,CHEMBL319880,[11993]
1513817,CHEMBL2314747,[71741]
1959728,CHEMBL3608870,[93223]
2091877,CHEMBL3818099,[99614]
1493938,CHEMBL2287044,[70846]
268339,CHEMBL349833,[6104]
251426,CHEMBL150671,[16770]
336298,CHEMBL437127,[30448]
651190,CHEMBL1170257,[51839]
597312,CHEMBL591648,[49708]
642681,CHEMBL1161142,[14240]
1568127,CHEMBL2397614,[74115]
348597,CHEMBL211039,[31263]
1487442,CHEMBL2270142,[70572]
2052382,CHEMBL3741311,[97426]
353311,CHEMBL211889,[31308]
221840,CHEMBL335688,[13135]
612217,CHEMBL1080655,[50250]
1591756,CHEMBL3038205,[3402]
224297,CHEMBL137167,[14799]
1280689,CHEMBL1951700,[61195]
2076616,CHEMBL3781171,[98724]
1472949,CHEMBL2237420,[68937]
325413,CHEMBL194152,[20980]
494087,CHEMBL496939,[45724]
1526864,CHEMBL2337187,[72499]
83758,CHEMBL300532,[17502]
81163,CHEMBL430950,[13894]
1514656,CHEMBL2315578,[71931]
2079293,CHEMBL3786855,[98889]
111417,CHEMBL70366,"[9587, 9587]"
1819940,CHEMBL3355808,[89868]
2053135,CHEMBL3739924,[97448]
1965919,CHEMBL3622239,[93560]
437883,CHEMBL256415,[38484]
1138077,CHEMBL1760801,[57183]
1610042,CHEMBL3099265,[76367]
1574361,CHEMBL2413139,[74509]
1516642,CHEMBL2322493,[72087]
514453,CHEMBL520486,[44646]
57044,CHEMBL39231,[9107]
1520883,CHEMBL2326692,[72011]
609360,CHEMBL607091,[11227]
463261,CHEMBL516518,[39576]
58264,CHEMBL432289,[17481]
499239,CHEMBL491048,[46318]
1829062,CHEMBL3397343,[91054]
187420,CHEMBL324363,[14564]
407146,CHEMBL241819,[37357]
443499,CHEMBL469614,[42914]
1783634,CHEMBL3318983,[90570]
318858,CHEMBL191554,[20530]
1742861,CHEMBL3250209,[82883]
1946026,CHEMBL3577714,[92355]
562889,CHEMBL554732,[48258]
1058198,CHEMBL1643597,[54708]
34531,CHEMBL28256,[6219]
179636,CHEMBL325093,"[17104, 84147]"
13959,CHEMBL14289,[8021]
264514,CHEMBL160472,[7104]
1249819,CHEMBL1910227,[59450]
552520,CHEMBL554787,[4155]
1469671,CHEMBL2234175,[68882]
1586235,CHEMBL2437079,[75231]
513368,CHEMBL457230,[44747]
1526091,CHEMBL2336422,[72605]
396660,CHEMBL393256,[36760]
1179413,CHEMBL1835359,[59230]
65281,CHEMBL42236,[12337]
668484,CHEMBL1194534,[61982]
1149971,CHEMBL1783306,[57918]
396997,CHEMBL232750,[36763]
1163093,CHEMBL1802013,"[58183, 61470]"
1490339,CHEMBL2273010,[70504]
213591,CHEMBL130739,[12614]
1791361,CHEMBL3335229,[89316]
2053128,CHEMBL3740128,[97447]
510294,CHEMBL502257,"[44211, 50829, 51887, 51887, 51887, 94789]"
335907,CHEMBL373246,"[30549, 30590]"
42411,CHEMBL287139,[3117]
397207,CHEMBL232931,[36733]
1052960,CHEMBL1630773,[54253]
1464074,CHEMBL2229911,[67997]
1386694,CHEMBL2114303,[17545]
163459,CHEMBL100067,[4558]
1585222,CHEMBL2436076,[75123]
269641,CHEMBL160018,[5348]
191751,CHEMBL323936,"[15599, 51887]"
507556,CHEMBL477477,"[41885, 47797]"
145978,CHEMBL90879,[475]
1249856,CHEMBL1910264,[59486]
250050,CHEMBL149263,"[14770, 69778]"
2076819,CHEMBL3786350,[98795]
29898,CHEMBL279028,[158]
1529030,CHEMBL2347204,"[72878, 94403]"
165101,CHEMBL328427,[1927]
67353,CHEMBL296350,[6740]
562223,CHEMBL551259,[47827]
2080412,CHEMBL3792814,[99041]
507542,CHEMBL479179,"[40875, 41886]"
544374,CHEMBL542592,[8133]
110469,CHEMBL71839,[3245]
1143793,CHEMBL1771482,[57476]
1279768,CHEMBL1950788,[61179]
1970877,CHEMBL3633617,[93930]
468780,CHEMBL492856,[43814]
1581217,CHEMBL2426096,[74835]
125105,CHEMBL80617,[7026]
55809,CHEMBL416598,[3772]
191782,CHEMBL117804,"[13039, 51887]"
576609,CHEMBL583880,[48916]
1250692,CHEMBL1911092,[59459]
141940,CHEMBL89114,[15006]
1740528,CHEMBL3247899,[82941]
449626,CHEMBL461924,[44441]
1627256,CHEMBL3137925,[17144]
311283,CHEMBL185500,[20330]
468830,CHEMBL495498,"[43781, 47333, 49142, 48975, 49924, 54778, 81766]"
106880,CHEMBL302435,[5595]
48293,CHEMBL36516,[3756]
1970766,CHEMBL3633507,[93971]
415877,CHEMBL249579,[37768]
409902,CHEMBL238761,[37412]
1611704,CHEMBL3103630,[76461]
190922,CHEMBL435970,[16548]
426551,CHEMBL403890,[39414]
441882,CHEMBL271568,[38866]
648026,CHEMBL1169787,[51722]
1471304,CHEMBL2235791,[69129]
26820,CHEMBL277474,"[17716, 16392, 14920, 15978, 15454, 16035, 13448, 16495, 15543, 15645, 16240, 13710, 14738, 15259, 21457, 21703, 31338, 35768, 37218, 37233, 37947, 38012, 45230, 42108, 47604, 49149, 49479, 49261, 50231, 50015, 50855, 51124, 54149, 54146, 55248, 51887, 51887, 57368, 58145, 51887, 51887, 59306, 64811, 64464, 65106, 69693, 75455, 75454, 75456, 75466, 77450, 51887, 51887, 51887, 82795, 83401, 84147, 89614, 92113, 92151, 91952, 91918, 51887, 99022, 100207, 100208]"
1477980,CHEMBL2260163,[69849]
36492,CHEMBL26979,"[11802, 11292]"
1738056,CHEMBL3245452,"[82764, 89555]"
356575,CHEMBL263769,[31529]
198450,CHEMBL120531,"[16567, 42174]"
140757,CHEMBL86748,[4447]
423592,CHEMBL401110,[38253]
593416,CHEMBL606538,[49254]
1748722,CHEMBL3263740,[83150]
1354367,CHEMBL2058604,[62605]
1384299,CHEMBL2112048,[21599]
2054866,CHEMBL3741815,[97412]
1347194,CHEMBL2040586,"[62227, 76535]"
1590245,CHEMBL2448097,[51754]
255415,CHEMBL154222,[16793]
1360019,CHEMBL2069875,[63040]
264382,CHEMBL161717,[3537]
1954004,CHEMBL3597054,[92982]
470719,CHEMBL518627,[45197]
169669,CHEMBL323127,[1471]
212654,CHEMBL128728,[2985]
1072753,CHEMBL1682688,[55716]
68652,CHEMBL44775,[4889]
200175,CHEMBL330823,[13094]
1515477,CHEMBL2316391,[71808]
1137688,CHEMBL1760416,[57102]
29893,CHEMBL23569,"[13840, 12858, 16403, 21537]"
1267007,CHEMBL1923402,[60300]
1956979,CHEMBL3603946,[93156]
169578,CHEMBL103038,[6390]
94272,CHEMBL62215,[10619]
1071874,CHEMBL1681882,"[55695, 76742, 84147]"
312361,CHEMBL361924,"[21048, 99254]"
464323,CHEMBL508792,[40509]
1789369,CHEMBL3330374,[89262]
1148300,CHEMBL1777834,[57636]
209406,CHEMBL126526,[16285]
466732,CHEMBL480136,[43854]
608275,CHEMBL610864,[8269]
604524,CHEMBL597759,[49634]
31122,CHEMBL279701,[7236]
123404,CHEMBL1033,"[10680, 74953, 92167]"
1147886,CHEMBL1779414,[57762]
375385,CHEMBL225402,[35483]
32991,CHEMBL282038,"[9009, 16424, 11627, 14249, 53172, 51887, 51887, 51887, 51887, 51887, 76162]"
320536,CHEMBL444016,[21642]
136789,CHEMBL84601,[16040]
1567835,CHEMBL2397325,[74104]
1752206,CHEMBL3274186,[83496]
1266809,CHEMBL1923206,[60297]
596781,CHEMBL605212,[49683]
1576429,CHEMBL2417666,[74603]
126464,CHEMBL310235,[17511]
650560,CHEMBL1173101,[51854]
1836959,CHEMBL3410184,[91336]
618596,CHEMBL1077815,[50038]
154189,CHEMBL96661,[12960]
273268,CHEMBL162807,[6115]
1836515,CHEMBL3409744,[91331]
1419990,CHEMBL2146500,[65280]
1349855,CHEMBL2043414,[62384]
1427358,CHEMBL2163936,[65815]
1962383,CHEMBL3613669,[93401]
1705055,CHEMBL3216278,[58668]
629439,CHEMBL1099363,[51049]
413034,CHEMBL246084,[37699]
26517,CHEMBL21049,[6965]
273902,CHEMBL166270,[9331]
1606330,CHEMBL3091964,[76111]
1529106,CHEMBL2347279,[72785]
1353590,CHEMBL2057835,[62633]
70508,CHEMBL298425,[2649]
603881,CHEMBL597780,[49620]
645189,CHEMBL1163501,[51579]
1829148,CHEMBL3397428,[90969]
1275457,CHEMBL1940601,[60762]
374787,CHEMBL225398,[35350]
243611,CHEMBL147895,[3001]
1574265,CHEMBL2409838,[74382]
1632381,CHEMBL3143090,[13113]
359358,CHEMBL424720,[31640]
244123,CHEMBL147707,[14743]
113504,CHEMBL307306,[17810]
1445691,CHEMBL2206061,[66969]
1956379,CHEMBL3601484,[93054]
1421301,CHEMBL2147797,[65316]
1175074,CHEMBL1824968,[58760]
332354,CHEMBL425392,[30368]
268600,CHEMBL161523,[8576]
139441,CHEMBL86517,[14117]
1173743,CHEMBL1823650,[58887]
103036,CHEMBL305250,[12385]
114772,CHEMBL307234,"[3926, 36355]"
464233,CHEMBL460331,[40491]
243620,CHEMBL343456,[17374]
1756512,CHEMBL3278449,[83557]
1491931,CHEMBL2282937,[70661]
38914,CHEMBL29637,[10526]
351871,CHEMBL212273,[31413]
1351303,CHEMBL2047876,[62412]
551238,CHEMBL539518,[514]
460897,CHEMBL490759,[47090]
1793690,CHEMBL3339183,[89485]
458653,CHEMBL472583,[46006]
772947,CHEMBL1349063,"[51887, 51887, 93054]"
1965198,CHEMBL3621526,[93669]
1247491,CHEMBL1906905,[89292]
29616,CHEMBL417646,[1664]
195173,CHEMBL403511,[2931]
480310,CHEMBL513316,[47208]
418995,CHEMBL399732,[38088]
265207,CHEMBL405164,[7674]
374215,CHEMBL225234,[35346]
1495225,CHEMBL2288318,[70895]
1790391,CHEMBL3331386,[90766]
575968,CHEMBL583535,[48776]
1586991,CHEMBL2440487,"[75394, 93210]"
143612,CHEMBL90386,[6908]
2088332,CHEMBL3809295,[99431]
1075066,CHEMBL1684748,[55768]
1076113,CHEMBL1688515,[55868]
691258,CHEMBL1224798,[52530]
1423774,CHEMBL2153090,[65548]
2072951,CHEMBL3774997,[98537]
98147,CHEMBL64376,[3866]
259822,CHEMBL265750,[3527]
557654,CHEMBL564777,[47326]
644945,CHEMBL1163684,[51582]
170507,CHEMBL102932,[5158]
1844495,CHEMBL3427106,[91824]
54278,CHEMBL36796,[11756]
715512,CHEMBL1289109,[54090]
203836,CHEMBL332624,[12103]
475111,CHEMBL471037,[45558]
248869,CHEMBL146963,[15274]
1480850,CHEMBL2263004,[69893]
1519891,CHEMBL2325710,"[72160, 84147]"
223165,CHEMBL263666,[14270]
1426307,CHEMBL2159757,[65647]
2086839,CHEMBL3809425,[99356]
597309,CHEMBL600075,[49708]
1842981,CHEMBL3425607,[91781]
1176482,CHEMBL1829783,"[58958, 84147]"
1798704,CHEMBL3350093,[4749]
10032,CHEMBL416153,[5421]
106432,CHEMBL66155,"[13399, 13253, 50862, 50884]"
626597,CHEMBL1094342,[51125]
498895,CHEMBL510008,[46294]
36736,CHEMBL26192,[6225]
2073438,CHEMBL3774624,[98553]
494993,CHEMBL521737,[45072]
1571518,CHEMBL2403912,[74237]
386921,CHEMBL243123,[35909]
219231,CHEMBL133214,"[14269, 51887, 51887]"
482166,CHEMBL516196,"[43056, 52251]"
1516955,CHEMBL2322803,[72089]
1564827,CHEMBL2391257,[73983]
137675,CHEMBL313342,[14484]
571808,CHEMBL572936,[48701]
501364,CHEMBL496205,[46770]
544255,CHEMBL544942,[10541]
321948,CHEMBL370253,"[21710, 41903]"
73995,CHEMBL45807,[13347]
206748,CHEMBL123845,[14195]
1576993,CHEMBL2418225,[74760]
120369,CHEMBL306051,[1813]
81466,CHEMBL298400,[2669]
1958843,CHEMBL3605791,[93143]
1980352,CHEMBL3647582,[94687]
1502102,CHEMBL2298502,[71507]
1524227,CHEMBL2334576,[72531]
296894,CHEMBL175442,[21566]
559530,CHEMBL563499,[47275]
1282820,CHEMBL1957290,[61352]
580132,CHEMBL570623,[49138]
335372,CHEMBL200372,[30572]
52617,CHEMBL35415,"[16896, 12321]"
32124,CHEMBL285101,[16366]
2005552,CHEMBL3672530,[94779]
1745287,CHEMBL3260340,[83037]
513603,CHEMBL462089,[44765]
132857,CHEMBL310331,"[17034, 31199]"
425563,CHEMBL258176,"[39416, 84147]"
1250041,CHEMBL1910447,[59452]
2057738,CHEMBL3753983,[97774]
219548,CHEMBL434227,[17196]
1623244,CHEMBL3126627,[77097]
708423,CHEMBL1269193,[53474]
185330,CHEMBL116117,[10846]
675723,CHEMBL1201772,"[62297, 51887, 66527, 66558, 51887, 90631, 90280, 92002, 91999, 100207, 100208]"
374070,CHEMBL223824,"[14897, 14906, 14110, 14431, 14470, 15153, 14224, 3046, 35317, 65106, 71531]"
82695,CHEMBL53393,[10193]
464645,CHEMBL465330,[41456]
1445411,CHEMBL2205783,[66858]
1177332,CHEMBL1830624,[59016]
560120,CHEMBL553028,[47617]
357805,CHEMBL377784,[31695]
1759019,CHEMBL3288481,[83937]
514845,CHEMBL458971,[44681]
560837,CHEMBL552215,"[48054, 54661]"
1619072,CHEMBL3116087,"[76859, 99401]"
183809,CHEMBL112251,[15080]
1952029,CHEMBL3593434,[92802]
79987,CHEMBL299592,[723]
2088872,CHEMBL3814168,[99444]
366051,CHEMBL218250,"[34831, 51841]"
675846,CHEMBL1201895,[7998]
1275330,CHEMBL1940475,"[60760, 97324]"
90273,CHEMBL58536,[2686]
1558298,CHEMBL2376461,[73502]
646322,CHEMBL1165046,[51505]
1171409,CHEMBL1819203,[58734]
103,CHEMBL266081,[9904]
706807,CHEMBL1257803,[53152]
1571574,CHEMBL2407174,"[74384, 90184]"
1332316,CHEMBL2011268,[61437]
1157658,CHEMBL1794027,[9002]
1069743,CHEMBL1672390,[55654]
184171,CHEMBL112230,[17111]
414153,CHEMBL249068,[37857]
138869,CHEMBL87207,[3987]
483730,CHEMBL521373,"[39736, 41800, 47695]"
549491,CHEMBL537870,[31530]
1333919,CHEMBL2012855,[61488]
61393,CHEMBL40679,[14392]
397684,CHEMBL232097,[36790]
417507,CHEMBL398517,[37889]
318577,CHEMBL191578,"[20510, 65706]"
594465,CHEMBL595038,[49272]
33108,CHEMBL281615,[7242]
1980731,CHEMBL3647957,[94041]
158644,CHEMBL95730,[14079]
2089680,CHEMBL3814323,[99489]
224350,CHEMBL134691,[9976]
95877,CHEMBL60715,[4037]
467147,CHEMBL481664,[43873]
463984,CHEMBL460339,[39874]
597575,CHEMBL591963,[49729]
455647,CHEMBL475344,[45504]
261596,CHEMBL350677,[292]
2086807,CHEMBL3810169,[99355]
1147833,CHEMBL1779361,"[57721, 57723]"
582439,CHEMBL568563,[48954]
1480699,CHEMBL2262855,[70105]
21491,CHEMBL279316,[2540]
474345,CHEMBL504417,[45617]
1176160,CHEMBL1829464,[59061]
289991,CHEMBL367634,[16841]
1953522,CHEMBL3596577,[92906]
1622124,CHEMBL3125518,[77137]
1266601,CHEMBL1923000,[60292]
1577389,CHEMBL2418617,"[74707, 93567]"
46684,CHEMBL284532,"[12309, 13479, 12626]"
274883,CHEMBL164562,[15339]
684318,CHEMBL1210504,[51948]
501978,CHEMBL498634,[46760]
2038758,CHEMBL3706752,[9136]
66653,CHEMBL289192,"[7290, 65106]"
466689,CHEMBL448432,[41922]
647502,CHEMBL1171521,[51718]
1620632,CHEMBL3121312,[76958]
445264,CHEMBL452767,"[40428, 43644, 40790, 47692, 50948, 71469, 75142]"
482956,CHEMBL476923,"[40341, 76709]"
1276039,CHEMBL1944671,[60907]
1519386,CHEMBL2325210,"[72215, 92777]"
1122732,CHEMBL1744161,[11624]
518378,CHEMBL456414,[45947]
595210,CHEMBL608415,[49429]
411872,CHEMBL396099,[37684]
2058635,CHEMBL3754053,[97813]
479871,CHEMBL445044,[47188]
553967,CHEMBL540671,[3057]
1448051,CHEMBL2208397,[67047]
547143,CHEMBL543656,[11518]
2087200,CHEMBL3810034,[99413]
354626,CHEMBL375609,"[31540, 32000]"
219774,CHEMBL133877,[9974]
129630,CHEMBL310767,"[1384, 37943]"
2068862,CHEMBL3764193,[98301]
1620328,CHEMBL3121011,[77015]
626132,CHEMBL1098066,[51172]
1270994,CHEMBL1933535,[60636]
2087879,CHEMBL3810149,[99429]
553571,CHEMBL555493,[1504]
435484,CHEMBL403915,[38933]
324378,CHEMBL195146,[20405]
93651,CHEMBL291544,[3855]
1063619,CHEMBL1651338,[55230]
415832,CHEMBL250620,[37921]
463618,CHEMBL448798,"[41214, 40576, 41232]"
2028013,CHEMBL3694766,[94464]
1633018,CHEMBL3143727,[20397]
480874,CHEMBL468117,[46686]
418355,CHEMBL398830,[37928]
1250242,CHEMBL1910646,[59414]
1480867,CHEMBL2263021,[69893]
284726,CHEMBL169526,"[4723, 51887, 84147]"
378536,CHEMBL225917,[35775]
601158,CHEMBL590096,[49536]
165973,CHEMBL103545,[17838]
553278,CHEMBL555267,[36856]
56662,CHEMBL433244,"[191, 41652]"
549308,CHEMBL536054,[30455]
495546,CHEMBL446726,[46575]
114424,CHEMBL421112,"[4385, 21555]"
689319,CHEMBL1222878,[52393]
306037,CHEMBL181897,[20297]
1560492,CHEMBL2381087,[73566]
28083,CHEMBL281650,[11725]
717171,CHEMBL1290752,[54048]
74085,CHEMBL50069,[854]
500525,CHEMBL503814,[46881]
17492,CHEMBL16526,"[14346, 13204]"
1833754,CHEMBL3403532,[91280]
105118,CHEMBL67372,[1786]
582435,CHEMBL590225,[48954]
2007474,CHEMBL3674433,[94071]
123828,CHEMBL310845,[4404]
28414,CHEMBL278356,[735]
111112,CHEMBL70295,"[14012, 84078]"
222167,CHEMBL135947,"[8724, 9514, 12638]"
1965270,CHEMBL3621597,[93552]
1620413,CHEMBL3121095,[77018]
1793781,CHEMBL3339273,[89520]
1572421,CHEMBL2408012,[74289]
1268872,CHEMBL1927911,[60490]
1569030,CHEMBL2398508,[74137]
1514690,CHEMBL2315612,[71985]
650270,CHEMBL1170414,[51786]
263669,CHEMBL346075,[569]
1525576,CHEMBL2335912,"[72598, 84147]"
197935,CHEMBL120160,[6485]
1793992,CHEMBL3341855,[89223]
1176463,CHEMBL1829764,[58958]
1069699,CHEMBL1672353,[55651]
231018,CHEMBL138052,"[6022, 6022]"
376937,CHEMBL389479,[35506]
2074585,CHEMBL3781931,[98685]
496960,CHEMBL476392,[46520]
326892,CHEMBL193901,[30088]
38843,CHEMBL26915,"[14364, 17652, 30216, 31288, 45414, 42185, 49517, 50150, 51862, 52308, 53172, 53323, 53831, 51887, 51887, 51887, 55243, 51887, 51887, 61680, 62432, 62775, 69095, 69150, 69925, 72839, 76205, 76778, 91070, 91762]"
1725005,CHEMBL3218623,[81985]
467806,CHEMBL482133,[43829]
1782238,CHEMBL3317601,[90610]
278902,CHEMBL264806,"[15828, 15829]"
1619371,CHEMBL3116383,[76866]
2052810,CHEMBL3740909,"[97515, 98696]"
1384849,CHEMBL2112598,[14174]
1171093,CHEMBL1818891,[58680]
1547254,CHEMBL2372803,[16920]
259656,CHEMBL154368,[11648]
350734,CHEMBL211224,[31383]
1580848,CHEMBL2425731,[74908]
1759317,CHEMBL3288776,[83866]
1571924,CHEMBL2407520,[74390]
1424047,CHEMBL2153360,"[65411, 85877]"
142752,CHEMBL421546,[16050]
246559,CHEMBL146016,[8231]
1477798,CHEMBL2259983,[69912]
575476,CHEMBL583041,[48650]
1733096,CHEMBL3234582,[82257]
173272,CHEMBL105563,[2381]
1746710,CHEMBL3261748,[83186]
310144,CHEMBL426796,"[20247, 48459]"
1741954,CHEMBL3249311,"[82796, 83633]"
144988,CHEMBL313953,"[14495, 69778]"
1731039,CHEMBL3230393,[82096]
1789023,CHEMBL3330031,[89231]
52255,CHEMBL37717,[11820]
714162,CHEMBL1278178,[53879]
1792149,CHEMBL3337657,[89246]
484865,CHEMBL508660,[41394]
558943,CHEMBL561593,[48095]
129046,CHEMBL81731,"[14989, 11794]"
249813,CHEMBL151213,[15274]
2086925,CHEMBL3809365,[99329]
450303,CHEMBL452554,[45134]
1350170,CHEMBL2046755,[62506]
107662,CHEMBL68841,"[12826, 12542]"
1051885,CHEMBL1630014,[54230]
647739,CHEMBL1171111,[51689]
672886,CHEMBL1198936,[92920]
370327,CHEMBL375851,[35174]
414965,CHEMBL247018,[37641]
2050791,CHEMBL3735661,[97278]
256383,CHEMBL154156,[17348]
569465,CHEMBL576022,[48355]
1828518,CHEMBL3394699,[90898]
1786111,CHEMBL3323536,[90604]
1755875,CHEMBL3277819,[83644]
1830753,CHEMBL3400561,[91204]
342925,CHEMBL203336,[30931]
53429,CHEMBL432091,"[11754, 11945, 11406, 544, 1610]"
1144676,CHEMBL1773637,"[57531, 75343]"
2039572,CHEMBL3719000,[97150]
1615405,CHEMBL3110197,[76675]
86003,CHEMBL56429,[874]
1842933,CHEMBL3425559,[91778]
355672,CHEMBL425265,[31516]
1143445,CHEMBL1771137,[57429]
397149,CHEMBL232588,[36737]
2993,CHEMBL415493,"[7992, 7992]"
30042,CHEMBL281834,[8167]
619568,CHEMBL1093935,[50652]
1516260,CHEMBL2322115,[72081]
