molregno,Compound ChEMBL ID
1324568,CHEMBL2003277
503498,CHEMBL499439
587023,CHEMBL578956
304393,CHEMBL182928
160067,CHEMBL95658
737663,CHEMBL1313779
1588211,CHEMBL2441694
462055,CHEMBL509049
1290510,CHEMBL1969219
446292,CHEMBL510169
386969,CHEMBL388441
2053052,CHEMBL3741530
262481,CHEMBL352037
354968,CHEMBL209840
195339,CHEMBL116709
178545,CHEMBL1141
1114523,CHEMBL1733792
517101,CHEMBL444464
1728435,CHEMBL3222019
26938,CHEMBL280369
202470,CHEMBL123029
786801,CHEMBL1362917
371674,CHEMBL222396
1170819,CHEMBL1818619
1320246,CHEMBL1998955
677102,CHEMBL1203151
674669,CHEMBL1200718
147777,CHEMBL328040
1416604,CHEMBL2144653
2029865,CHEMBL3696600
339078,CHEMBL197402
650607,CHEMBL1173810
1420848,CHEMBL2147349
259241,CHEMBL158025
1117318,CHEMBL1736587
1245171,CHEMBL1904600
1311521,CHEMBL1990230
1423145,CHEMBL2152467
1616299,CHEMBL3113342
197984,CHEMBL120917
1384850,CHEMBL2112599
1310566,CHEMBL1989275
1528042,CHEMBL2338353
464555,CHEMBL467614
951498,CHEMBL1527614
303351,CHEMBL181624
1078588,CHEMBL1697839
1791850,CHEMBL3335713
484450,CHEMBL519800
2068751,CHEMBL3765438
498266,CHEMBL446843
644582,CHEMBL1163051
258625,CHEMBL347145
309429,CHEMBL360860
1581430,CHEMBL2426307
1464418,CHEMBL2230251
1676323,CHEMBL3187032
1312527,CHEMBL1991236
27481,CHEMBL22734
695816,CHEMBL1233466
67838,CHEMBL45462
151762,CHEMBL329326
509869,CHEMBL447555
443846,CHEMBL447070
1755957,CHEMBL3277900
235916,CHEMBL143148
674615,CHEMBL1200664
556374,CHEMBL561908
1059322,CHEMBL1644510
1378299,CHEMBL2106029
135405,CHEMBL85398
1334379,CHEMBL2016663
200788,CHEMBL124237
1322128,CHEMBL2000837
1680649,CHEMBL3191358
102227,CHEMBL303545
1980156,CHEMBL3647388
1475368,CHEMBL2251448
1418055,CHEMBL2146104
1980127,CHEMBL3647359
1093278,CHEMBL1712547
618735,CHEMBL1080257
649996,CHEMBL1172225
444941,CHEMBL519725
40963,CHEMBL29095
140821,CHEMBL329663
1316302,CHEMBL1995011
827901,CHEMBL1404017
641275,CHEMBL1159736
651593,CHEMBL1170806
1839145,CHEMBL3415950
1943020,CHEMBL3561269
443289,CHEMBL464614
505007,CHEMBL463176
201489,CHEMBL331347
752913,CHEMBL1329029
1294854,CHEMBL1973563
2092924,CHEMBL3823668
1797620,CHEMBL3349009
702190,CHEMBL1242956
78981,CHEMBL52743
263547,CHEMBL157418
895780,CHEMBL1471896
313382,CHEMBL185694
1525516,CHEMBL2335852
461645,CHEMBL448291
27335,CHEMBL22136
695657,CHEMBL1233307
154490,CHEMBL94339
16631,CHEMBL15410
1223963,CHEMBL1883392
601210,CHEMBL609906
177391,CHEMBL322291
2061475,CHEMBL3759231
65969,CHEMBL296723
87148,CHEMBL56785
1663,CHEMBL7426
757962,CHEMBL1334078
443630,CHEMBL446497
186213,CHEMBL114288
26143,CHEMBL21485
445903,CHEMBL487610
13342,CHEMBL539
1578117,CHEMBL2419337
594720,CHEMBL594802
2060599,CHEMBL3753202
83620,CHEMBL55459
1480560,CHEMBL2262717
68569,CHEMBL45167
1272984,CHEMBL1935505
335477,CHEMBL383364
1281040,CHEMBL1952047
453566,CHEMBL447629
22046,CHEMBL18986
1298164,CHEMBL1976873
1247085,CHEMBL1906514
183788,CHEMBL113217
1475647,CHEMBL2251724
522530,CHEMBL497920
1486346,CHEMBL2269057
610626,CHEMBL1081416
418943,CHEMBL437203
609994,CHEMBL607078
1317665,CHEMBL1996374
27499,CHEMBL21896
5775,CHEMBL276679
145458,CHEMBL91732
462602,CHEMBL517037
688342,CHEMBL1221911
207,CHEMBL404
335438,CHEMBL382200
1486206,CHEMBL2268918
192403,CHEMBL326986
1078382,CHEMBL1689775
1492501,CHEMBL2283501
1671467,CHEMBL3182176
674640,CHEMBL1200689
1743085,CHEMBL3250431
451848,CHEMBL471508
275337,CHEMBL349960
199817,CHEMBL1189
1317143,CHEMBL1995852
168256,CHEMBL103087
702316,CHEMBL1243080
1315767,CHEMBL1994476
1697893,CHEMBL3208602
1293935,CHEMBL1972644
97857,CHEMBL303820
641319,CHEMBL1159780
1685460,CHEMBL3196169
275914,CHEMBL349361
484507,CHEMBL455041
1672149,CHEMBL3182858
704738,CHEMBL1255758
199357,CHEMBL1187
1206377,CHEMBL1865806
2039273,CHEMBL3707302
1489990,CHEMBL2272665
895924,CHEMBL1472040
9573,CHEMBL11969
230501,CHEMBL139787
68284,CHEMBL43950
1292541,CHEMBL1971250
650950,CHEMBL1173830
1384402,CHEMBL2112151
1897361,CHEMBL3481287
550682,CHEMBL541274
147022,CHEMBL91662
1487859,CHEMBL2270555
1494555,CHEMBL2287655
252426,CHEMBL346223
226525,CHEMBL136985
1322884,CHEMBL2001593
1487540,CHEMBL2270239
624750,CHEMBL1096296
1547873,CHEMBL2373422
475602,CHEMBL504105
1293324,CHEMBL1972033
1287074,CHEMBL1965783
1562768,CHEMBL2386006
328780,CHEMBL193965
887808,CHEMBL1463924
449338,CHEMBL507974
1499538,CHEMBL2295964
1072547,CHEMBL1682493
1567446,CHEMBL2396940
693994,CHEMBL1231644
42055,CHEMBL31624
1548513,CHEMBL2374062
1296469,CHEMBL1975178
482518,CHEMBL476288
371587,CHEMBL222345
33806,CHEMBL24080
1569894,CHEMBL2402305
1297508,CHEMBL1976217
295752,CHEMBL177492
211540,CHEMBL126127
1170634,CHEMBL1818436
594551,CHEMBL606634
56863,CHEMBL39437
852249,CHEMBL1428365
518889,CHEMBL513800
643278,CHEMBL1161739
1463763,CHEMBL2229603
277362,CHEMBL168095
93560,CHEMBL59811
730440,CHEMBL1306556
553978,CHEMBL541424
1294907,CHEMBL1973616
1305861,CHEMBL1984570
36102,CHEMBL284573
463130,CHEMBL509733
413510,CHEMBL399043
1591321,CHEMBL2924224
173445,CHEMBL317212
1158007,CHEMBL1794676
1328788,CHEMBL2007497
1296280,CHEMBL1974989
597607,CHEMBL591470
1316473,CHEMBL1995182
235670,CHEMBL342402
475603,CHEMBL480387
682593,CHEMBL1208642
482265,CHEMBL479321
103731,CHEMBL68073
1320205,CHEMBL1998914
1563273,CHEMBL2386506
227655,CHEMBL423352
1344834,CHEMBL2035311
1379976,CHEMBL2107706
1547560,CHEMBL2373109
206284,CHEMBL339885
521697,CHEMBL466882
1049908,CHEMBL1627017
23719,CHEMBL19819
651057,CHEMBL1173762
310020,CHEMBL186537
433361,CHEMBL407549
92215,CHEMBL294385
39188,CHEMBL284895
860871,CHEMBL1436987
190580,CHEMBL117434
1174256,CHEMBL1824158
10997,CHEMBL12343
43207,CHEMBL31155
674740,CHEMBL1200789
468514,CHEMBL506409
547002,CHEMBL545291
1314129,CHEMBL1992838
1789724,CHEMBL3330725
1120462,CHEMBL1741576
91714,CHEMBL294018
461643,CHEMBL501853
1572450,CHEMBL2408041
465130,CHEMBL505606
352349,CHEMBL210210
1671507,CHEMBL3182216
674872,CHEMBL1200921
1674139,CHEMBL3184848
484048,CHEMBL454526
1070623,CHEMBL1673086
845497,CHEMBL1421613
1291103,CHEMBL1969812
2094387,CHEMBL3827772
162493,CHEMBL327725
144430,CHEMBL88575
1306244,CHEMBL1984953
481167,CHEMBL445440
899357,CHEMBL1475473
1429990,CHEMBL2170506
1229597,CHEMBL1889026
1591988,CHEMBL3039168
1324331,CHEMBL2003040
191496,CHEMBL115849
1310812,CHEMBL1989521
1732854,CHEMBL3234342
88225,CHEMBL59587
1475517,CHEMBL2251595
930199,CHEMBL1506315
1169428,CHEMBL1814385
254476,CHEMBL152109
372993,CHEMBL222476
610403,CHEMBL1080145
492499,CHEMBL509986
39597,CHEMBL29241
954609,CHEMBL1530725
564586,CHEMBL564886
1332728,CHEMBL2011676
392148,CHEMBL442076
8869,CHEMBL11621
27447,CHEMBL279897
1340445,CHEMBL2028189
1307284,CHEMBL1985993
521363,CHEMBL450253
1980139,CHEMBL3647371
1489702,CHEMBL2272379
109832,CHEMBL69039
1320363,CHEMBL1999072
1285750,CHEMBL1964459
312439,CHEMBL186072
610052,CHEMBL606746
538465,CHEMBL549179
1614493,CHEMBL3109295
609983,CHEMBL607022
413533,CHEMBL249524
454214,CHEMBL444186
35622,CHEMBL28257
476870,CHEMBL493556
1562761,CHEMBL2385999
1049907,CHEMBL1627016
1083773,CHEMBL1703042
288676,CHEMBL278882
284376,CHEMBL169191
988451,CHEMBL1564567
1249373,CHEMBL1909786
90620,CHEMBL57389
610327,CHEMBL1080536
320738,CHEMBL371371
1296995,CHEMBL1975704
1309759,CHEMBL1988468
1218273,CHEMBL1877702
1302612,CHEMBL1981321
3765,CHEMBL8320
1377097,
85413,CHEMBL444308
1266201,CHEMBL1922604
1342182,CHEMBL2030131
1307246,CHEMBL1985955
228797,CHEMBL343316
1671615,CHEMBL3182324
471406,CHEMBL448958
118070,CHEMBL74301
1420427,CHEMBL2146932
402682,CHEMBL236123
1378658,CHEMBL2106388
631257,CHEMBL1085096
287860,CHEMBL366756
1304011,CHEMBL1982720
1594816,CHEMBL3084925
1671354,CHEMBL3182063
259194,CHEMBL347001
954880,CHEMBL1530996
883957,CHEMBL1460073
1077511,CHEMBL1689101
57772,CHEMBL290723
507938,CHEMBL487720
244681,CHEMBL356049
1170895,CHEMBL1818695
831997,CHEMBL1408113
157846,CHEMBL95681
462476,CHEMBL464097
1334695,CHEMBL2016976
1675207,CHEMBL3185916
1326282,CHEMBL2004991
1415065,CHEMBL2143114
484583,CHEMBL523450
171437,CHEMBL104586
450962,CHEMBL470102
176437,CHEMBL108778
1355855,CHEMBL2062264
39122,CHEMBL29229
1006992,CHEMBL1583108
198804,CHEMBL120433
485355,CHEMBL500033
68165,CHEMBL45079
88262,CHEMBL301699
1327658,CHEMBL2006367
1760323,CHEMBL3289772
1952172,CHEMBL3593576
245249,CHEMBL358752
1739874,CHEMBL3247252
1379933,
1925403,CHEMBL3542276
1980140,CHEMBL3647372
435347,CHEMBL402619
245282,CHEMBL147686
1478783,CHEMBL2260958
1368194,CHEMBL2093005
430022,CHEMBL264684
567581,CHEMBL558119
151791,CHEMBL96270
1306146,CHEMBL1984855
294933,CHEMBL177367
1605651,CHEMBL3088166
141512,CHEMBL84915
544095,CHEMBL552595
430267,CHEMBL258905
1611829,CHEMBL3103754
693768,CHEMBL1231418
1980158,CHEMBL3647390
370261,CHEMBL374926
1297072,CHEMBL1975781
1763009,CHEMBL3298669
161695,CHEMBL95922
1732896,CHEMBL3234384
1548045,CHEMBL2373594
412462,CHEMBL246068
251255,CHEMBL150643
256093,CHEMBL346802
1964072,CHEMBL3617726
85629,CHEMBL59264
36138,CHEMBL287667
1492500,CHEMBL2281472
697490,CHEMBL1235140
1543472,CHEMBL2369021
275032,CHEMBL165203
220819,CHEMBL136005
281564,CHEMBL168408
1301306,CHEMBL1980015
392332,CHEMBL232882
1077332,CHEMBL1689064
92923,CHEMBL293753
204217,CHEMBL340591
974905,CHEMBL1551021
487718,CHEMBL373466
45705,CHEMBL33291
1841937,CHEMBL3422493
1326936,CHEMBL2005645
435079,CHEMBL404704
1304262,CHEMBL1982971
649908,CHEMBL1171669
1480561,CHEMBL2262718
1754788,CHEMBL3276743
1364889,CHEMBL2087229
2074726,CHEMBL3780551
2096411,CHEMBL3833360
253102,CHEMBL153567
1952541,CHEMBL3593941
270736,CHEMBL164525
1741342,CHEMBL3248705
1289398,CHEMBL1968107
1735166,CHEMBL3236631
1288966,CHEMBL1967675
1311591,CHEMBL1990300
1611326,CHEMBL3103256
1248601,CHEMBL1908058
46113,CHEMBL33374
1277108,CHEMBL1945729
1528320,CHEMBL2338628
1673504,CHEMBL3184213
1513211,CHEMBL2314147
423372,CHEMBL399922
1293196,CHEMBL1971905
621401,CHEMBL1089848
182033,CHEMBL111784
594645,CHEMBL593443
498262,CHEMBL444147
1703014,CHEMBL3213723
380849,CHEMBL375472
791912,CHEMBL1368028
550721,CHEMBL538985
326058,CHEMBL370170
686043,CHEMBL1214192
810328,CHEMBL1386444
863399,CHEMBL1439515
269319,CHEMBL162857
295218,CHEMBL360706
1219243,CHEMBL1878672
1673381,CHEMBL3184090
1250430,CHEMBL1910832
1289862,CHEMBL1968571
1322499,CHEMBL2001208
506514,CHEMBL478523
1297959,CHEMBL1976668
502182,CHEMBL504671
1311480,CHEMBL1990189
49396,CHEMBL33962
215013,CHEMBL128394
322781,CHEMBL192369
1677906,CHEMBL3188615
463830,CHEMBL518321
16932,CHEMBL15976
373068,CHEMBL222049
705093,CHEMBL1256110
222727,CHEMBL341200
1612924,CHEMBL3104838
1582009,CHEMBL2429967
625190,CHEMBL1095257
190491,CHEMBL325632
1677088,CHEMBL3187797
1511611,CHEMBL2312563
674729,CHEMBL1200778
1582177,CHEMBL2430134
1817060,CHEMBL3352957
1925434,CHEMBL3542307
374860,CHEMBL224233
290196,CHEMBL427306
1672558,CHEMBL3183267
674358,CHEMBL1200407
1539064,CHEMBL2361875
1224444,CHEMBL1883873
97593,CHEMBL300570
1306954,CHEMBL1985663
610048,CHEMBL606685
162428,CHEMBL318236
675140,CHEMBL1201189
79843,CHEMBL268535
601209,CHEMBL598032
683224,CHEMBL1209421
159074,CHEMBL330431
144096,CHEMBL314244
507332,CHEMBL499546
214187,CHEMBL335234
443245,CHEMBL518391
1980151,CHEMBL3647383
501498,CHEMBL496219
1321022,CHEMBL1999731
3808,CHEMBL7993
463696,CHEMBL464962
203195,CHEMBL122492
1755140,CHEMBL3277091
498261,CHEMBL455505
1294755,CHEMBL1973464
394631,CHEMBL232457
59828,CHEMBL40653
1526555,CHEMBL2336881
1739889,CHEMBL3247267
311381,CHEMBL186200
2073302,CHEMBL3774630
651696,CHEMBL1169445
1313979,CHEMBL1992688
1318400,CHEMBL1997109
103998,CHEMBL63331
1227196,CHEMBL1886625
1524886,CHEMBL2335229
288612,CHEMBL173929
121603,CHEMBL306559
1844763,CHEMBL3427371
906211,CHEMBL1482327
1788519,CHEMBL3329532
551365,CHEMBL541303
1317987,CHEMBL1996696
441544,CHEMBL260950
1302963,CHEMBL1981672
1795640,CHEMBL3343486
1379886,CHEMBL2107616
300818,CHEMBL368700
1620719,CHEMBL3121398
804125,CHEMBL1380241
287432,CHEMBL173740
1473848,CHEMBL2238310
425067,CHEMBL404116
1947439,CHEMBL3581383
1078489,CHEMBL1697721
674721,CHEMBL1200770
445025,CHEMBL507795
300764,CHEMBL179142
1058776,CHEMBL1644028
1326383,CHEMBL2005092
1534861,CHEMBL2357672
1473851,CHEMBL2238313
300713,CHEMBL425332
2029984,CHEMBL3696718
1290214,CHEMBL1968923
675221,CHEMBL1201270
14988,CHEMBL15080
1297804,CHEMBL1976513
834627,CHEMBL1410743
93445,CHEMBL294005
1008005,CHEMBL1584121
183769,CHEMBL324406
685326,CHEMBL1213482
178547,CHEMBL89295
547516,CHEMBL542488
373070,CHEMBL376505
1286886,CHEMBL1965595
1120968,CHEMBL1742082
1290624,CHEMBL1969333
1477558,CHEMBL2259745
1475645,CHEMBL2251722
1295028,CHEMBL1973737
1319531,CHEMBL1998240
140337,CHEMBL86910
2029788,CHEMBL3696524
614889,CHEMBL1085417
1364647,CHEMBL2086989
622686,CHEMBL1091149
69779,CHEMBL46227
643224,CHEMBL1161685
1321476,CHEMBL2000185
1828451,CHEMBL3394633
1753025,CHEMBL3274997
1947416,CHEMBL3581360
1379795,CHEMBL2107525
311260,CHEMBL435884
1376747,CHEMBL2104477
331320,CHEMBL198310
16888,CHEMBL16028
1325376,CHEMBL2004085
35626,CHEMBL28369
1443180,CHEMBL2203575
1420656,CHEMBL2147159
811201,CHEMBL1387317
1549524,CHEMBL2375073
1064410,CHEMBL1651883
692288,CHEMBL1229938
1327831,CHEMBL2006540
432204,CHEMBL259905
1326781,CHEMBL2005490
35895,CHEMBL721
68968,CHEMBL48008
1513095,CHEMBL2314033
2082000,CHEMBL3800315
1569900,CHEMBL2401745
1216068,CHEMBL1875497
504861,CHEMBL458255
835436,CHEMBL1411552
756876,CHEMBL1332992
479627,CHEMBL462931
505836,CHEMBL452149
1114748,CHEMBL1734017
685314,CHEMBL1213470
1304058,CHEMBL1982767
269594,CHEMBL350177
1011396,CHEMBL1587512
420120,CHEMBL251342
557042,CHEMBL553701
617807,CHEMBL1077602
1144948,CHEMBL1773906
1117579,CHEMBL1736848
200858,CHEMBL122109
1078461,CHEMBL1697693
1278717,CHEMBL1949747
1315039,CHEMBL1993748
451419,CHEMBL502736
1242665,CHEMBL1902094
1792034,CHEMBL3337543
36060,CHEMBL430729
121332,CHEMBL78304
260331,CHEMBL433516
304383,CHEMBL1354
1672953,CHEMBL3183662
1150550,CHEMBL1783879
138035,CHEMBL85773
1409412,CHEMBL2137461
305390,CHEMBL181637
1751132,CHEMBL3273123
1595025,CHEMBL3085134
1732891,CHEMBL3234379
286260,CHEMBL171768
2049389,CHEMBL3728639
990018,CHEMBL1566134
444426,CHEMBL509388
674558,CHEMBL1200607
1283629,CHEMBL1958091
876683,CHEMBL1452799
994438,CHEMBL1570554
505438,CHEMBL478566
789064,CHEMBL1365180
1620205,CHEMBL3120889
374870,CHEMBL224633
1677623,CHEMBL3188332
627419,CHEMBL1098659
1098424,CHEMBL1717693
190964,CHEMBL113942
1675559,CHEMBL3186268
117589,CHEMBL307151
73471,CHEMBL45647
1676338,CHEMBL3187047
1059690,CHEMBL1644700
1781847,CHEMBL3315120
1377127,CHEMBL2104857
58620,CHEMBL418061
278034,CHEMBL168032
197824,CHEMBL120418
1522060,CHEMBL2332431
444584,CHEMBL471077
429740,CHEMBL260328
64845,CHEMBL43161
109558,CHEMBL68927
702351,CHEMBL1243115
378560,CHEMBL376564
285240,CHEMBL446101
443480,CHEMBL471886
2058832,CHEMBL3751873
18545,CHEMBL275363
2039005,CHEMBL3706999
1701855,CHEMBL3212564
1740305,CHEMBL3247678
181939,CHEMBL1149
785493,CHEMBL1361609
451594,CHEMBL459894
35891,CHEMBL27551
1943723,CHEMBL3561972
1462304,CHEMBL2228158
444289,CHEMBL507230
1304539,CHEMBL1983248
1610138,CHEMBL3099360
443854,CHEMBL520697
1528477,CHEMBL2338784
12528,CHEMBL13257
1377651,CHEMBL2105381
715134,CHEMBL1288735
235342,CHEMBL141030
1572098,CHEMBL2407693
1318052,CHEMBL1996761
2088887,CHEMBL3814005
1614495,CHEMBL3109297
1820894,CHEMBL3356753
569591,CHEMBL574746
1378165,CHEMBL2105895
2052870,CHEMBL3740023
1295274,CHEMBL1973983
1678420,
498192,CHEMBL452443
768337,CHEMBL1344453
755627,CHEMBL1331743
1353650,CHEMBL2057894
1294631,CHEMBL1973340
1368047,CHEMBL2092858
686582,CHEMBL1214726
483460,CHEMBL521461
557464,CHEMBL551154
49245,CHEMBL285217
1946157,CHEMBL3577844
1487709,CHEMBL2270406
1735444,CHEMBL3236906
1300042,CHEMBL1978751
508133,CHEMBL506631
1165443,CHEMBL1807755
302824,CHEMBL180804
1318274,CHEMBL1996983
1512395,CHEMBL2313340
394804,CHEMBL233248
1379637,CHEMBL2107367
87385,CHEMBL300160
395160,CHEMBL232244
284661,CHEMBL166223
1327462,CHEMBL2006171
1832862,CHEMBL3402649
69465,CHEMBL48887
335415,CHEMBL200932
889554,CHEMBL1465670
207929,CHEMBL126446
202429,CHEMBL125296
352603,CHEMBL209844
178134,CHEMBL108409
979004,CHEMBL1555120
424629,CHEMBL403604
259080,CHEMBL347369
675113,CHEMBL1201162
987170,CHEMBL1563286
467721,CHEMBL481299
1732450,CHEMBL3233942
1204525,CHEMBL1863954
1290310,CHEMBL1969019
1316056,CHEMBL1994765
1595310,CHEMBL3085419
984158,CHEMBL1560274
121606,CHEMBL77348
191956,CHEMBL117188
235902,CHEMBL143246
503177,CHEMBL459111
2077592,CHEMBL3786835
1676851,CHEMBL3187560
1316386,CHEMBL1995095
1817071,CHEMBL3352968
609977,CHEMBL606969
190956,CHEMBL117822
252168,CHEMBL357533
109619,CHEMBL69346
1677919,CHEMBL3188628
1295335,CHEMBL1974044
202161,CHEMBL331436
442726,CHEMBL519232
1246610,CHEMBL1906039
70508,CHEMBL298425
614282,CHEMBL1076850
22907,CHEMBL19606
1170633,CHEMBL1818435
709179,CHEMBL1269942
274507,CHEMBL434869
63935,CHEMBL40922
1425692,CHEMBL2159149
67674,CHEMBL44215
183239,CHEMBL430510
144125,CHEMBL89518
198889,CHEMBL121077
1739852,CHEMBL3247230
695308,CHEMBL1232958
448579,CHEMBL511348
1122629,CHEMBL1744058
482148,CHEMBL501119
463809,CHEMBL468038
1563267,CHEMBL2386500
464937,CHEMBL461273
5176,CHEMBL9365
16265,CHEMBL15967
293010,CHEMBL173729
544160,CHEMBL556003
1549412,CHEMBL2374961
175121,CHEMBL110715
222921,CHEMBL136042
1162705,CHEMBL1801628
1049905,CHEMBL1627014
685327,CHEMBL1213483
1287785,CHEMBL1966494
378567,CHEMBL225714
1487721,CHEMBL2270418
33021,CHEMBL24351
158117,CHEMBL95193
925198,CHEMBL1501314
626276,CHEMBL1097992
1578119,CHEMBL2419339
615321,CHEMBL1083496
343648,CHEMBL208440
1817043,CHEMBL3352940
424989,CHEMBL404396
274569,CHEMBL354475
547515,CHEMBL542245
257894,CHEMBL154479
1290233,CHEMBL1968942
563370,CHEMBL570305
1319977,CHEMBL1998686
201905,CHEMBL123702
1143700,CHEMBL1770164
568393,CHEMBL576743
643875,CHEMBL1162336
1149754,CHEMBL1783091
929269,CHEMBL1505385
109610,CHEMBL420006
55565,CHEMBL39738
344341,CHEMBL381270
446610,CHEMBL442852
1298940,CHEMBL1977649
138115,CHEMBL87658
475600,CHEMBL458674
1671917,CHEMBL3182626
191301,CHEMBL116020
114608,CHEMBL308770
27446,CHEMBL283107
1008547,CHEMBL1584663
1731766,CHEMBL3233265
3814,CHEMBL269655
1239236,CHEMBL1898665
1291068,CHEMBL1969777
1791767,CHEMBL3335631
1969364,CHEMBL3629401
50533,CHEMBL35308
1799412,CHEMBL3350805
1461978,CHEMBL2227836
2052806,CHEMBL3740297
371673,CHEMBL223096
955855,CHEMBL1531971
1369964,CHEMBL2097011
1293773,CHEMBL1972482
1301654,CHEMBL1980363
1543469,CHEMBL2369018
1325610,CHEMBL2004319
267867,CHEMBL159512
36024,CHEMBL27086
287891,CHEMBL173796
1403440,CHEMBL2131489
239740,CHEMBL356069
592765,CHEMBL593850
446289,CHEMBL508496
256851,CHEMBL157438
402786,CHEMBL277580
9758,CHEMBL267772
609949,CHEMBL606613
9505,CHEMBL274086
328771,CHEMBL370428
78988,CHEMBL299560
482611,CHEMBL476005
871762,CHEMBL1447878
270942,CHEMBL162988
451486,CHEMBL461128
1319777,CHEMBL1998486
628079,CHEMBL1094858
307504,CHEMBL185584
506087,CHEMBL442573
1299382,CHEMBL1978091
208165,CHEMBL124924
1578115,CHEMBL2419335
1590974,CHEMBL2448950
1736018,CHEMBL3237474
699320,CHEMBL1236970
79087,CHEMBL50989
1296234,CHEMBL1974943
407363,CHEMBL241780
1245364,CHEMBL1904793
943211,CHEMBL1519327
1247080,CHEMBL1906509
163005,CHEMBL98364
582439,CHEMBL568563
948263,CHEMBL1524379
1211513,CHEMBL1870942
256999,CHEMBL346507
301962,CHEMBL178257
312655,CHEMBL183956
76320,CHEMBL49512
482457,CHEMBL445827
1322190,CHEMBL2000899
1377695,CHEMBL2105425
467720,CHEMBL481298
195310,CHEMBL116834
420925,CHEMBL254803
798986,CHEMBL1375102
1431970,CHEMBL2172466
1105407,CHEMBL1724676
1798902,CHEMBL3350295
203342,CHEMBL125998
277331,CHEMBL165930
693451,CHEMBL1231101
412754,CHEMBL393085
545910,CHEMBL544307
1109723,CHEMBL1728992
235338,CHEMBL357136
65116,CHEMBL46792
1754970,CHEMBL3276923
1305141,CHEMBL1983850
674698,CHEMBL1200747
2078128,CHEMBL3786983
1306330,CHEMBL1985039
143753,CHEMBL89449
115773,CHEMBL72783
444390,CHEMBL463612
1730825,CHEMBL3230181
564311,CHEMBL539201
146570,CHEMBL90572
1378960,CHEMBL2106690
446729,CHEMBL471484
238995,CHEMBL145625
1547766,CHEMBL2373315
453652,CHEMBL455917
1420661,CHEMBL2147164
1308155,CHEMBL1986864
547026,CHEMBL542468
645086,CHEMBL1163885
1143494,CHEMBL1771186
2039173,CHEMBL3707202
1493775,CHEMBL2286883
871993,CHEMBL1448109
56008,CHEMBL38637
643167,CHEMBL1161628
485094,CHEMBL487698
1960304,CHEMBL3609440
300790,CHEMBL179283
1112833,CHEMBL1732102
1417304,CHEMBL2145353
38399,CHEMBL26862
122937,CHEMBL312653
62404,CHEMBL42099
343700,CHEMBL206542
1295755,CHEMBL1974464
1237783,CHEMBL1897212
504995,CHEMBL456098
1299337,CHEMBL1978046
642032,CHEMBL1160493
463827,CHEMBL461819
842396,CHEMBL1418512
288580,CHEMBL367558
276061,CHEMBL350543
1671695,CHEMBL3182404
1376008,CHEMBL2103738
1357865,CHEMBL2064457
1700919,CHEMBL3211628
487733,CHEMBL452366
1295221,CHEMBL1973930
193,CHEMBL6286
1321212,CHEMBL1999921
686275,CHEMBL1214422
93627,CHEMBL60062
1121156,CHEMBL1742270
1303997,CHEMBL1982706
346701,CHEMBL380311
423367,CHEMBL254052
789036,CHEMBL1365152
492547,CHEMBL449890
696929,CHEMBL1234579
1377253,
651090,CHEMBL1173056
1793069,CHEMBL3338568
118288,CHEMBL72316
1220571,CHEMBL1880000
23052,CHEMBL19709
1835054,CHEMBL3408298
593714,CHEMBL593681
1734127,CHEMBL3235602
674890,CHEMBL1200939
593731,CHEMBL596049
1246105,CHEMBL1905534
1290811,CHEMBL1969520
498191,CHEMBL452940
1503648,CHEMBL2304197
1603622,CHEMBL3086157
8862,CHEMBL11274
1141873,CHEMBL1766836
9622,CHEMBL276241
211633,CHEMBL338564
1243098,CHEMBL1902527
1300978,CHEMBL1979687
383037,CHEMBL227288
481563,CHEMBL520591
1797793,CHEMBL3349182
503116,CHEMBL504286
69258,CHEMBL46189
1477783,CHEMBL2259968
775358,CHEMBL1351474
23679,CHEMBL19682
183280,CHEMBL262445
2025726,CHEMBL3692502
1528058,CHEMBL2338369
144404,CHEMBL91937
1799413,CHEMBL3350806
422933,CHEMBL404094
674636,CHEMBL1200685
16853,CHEMBL15910
277976,CHEMBL167267
504805,CHEMBL456516
1820041,CHEMBL3355908
986838,CHEMBL1562954
1170351,CHEMBL1818156
294140,CHEMBL172497
13353,CHEMBL14090
43137,CHEMBL31017
1732893,CHEMBL3234381
190380,CHEMBL116810
200587,CHEMBL330950
331844,CHEMBL198461
1295981,CHEMBL1974690
1122080,CHEMBL1743210
1310172,CHEMBL1988881
649999,CHEMBL1172380
9641,CHEMBL11876
1293889,CHEMBL1972598
707920,CHEMBL1258905
1734128,CHEMBL3235603
88939,CHEMBL57490
315714,CHEMBL409259
289781,CHEMBL173081
227656,CHEMBL342903
1376222,CHEMBL2103952
259292,CHEMBL352218
1319366,CHEMBL1998075
1169427,CHEMBL1814384
30656,CHEMBL287372
504659,CHEMBL463760
277333,CHEMBL165470
412759,CHEMBL247122
1548924,CHEMBL2374473
33220,CHEMBL277225
1320589,CHEMBL1999298
764868,CHEMBL1340984
191333,CHEMBL115586
911983,CHEMBL1488099
204581,CHEMBL331617
92620,CHEMBL58225
1782376,CHEMBL3317738
262694,CHEMBL155926
546094,CHEMBL545018
14806,CHEMBL277086
305393,CHEMBL183458
1752823,CHEMBL3274797
1462523,CHEMBL2228375
759060,CHEMBL1335176
164672,CHEMBL441816
1294736,CHEMBL1973445
1676247,CHEMBL3186956
1967255,CHEMBL3623562
1300499,CHEMBL1979208
